Author,Period,Work,Tokenized Text,Text,Lemmatized Text
Juvenal,Silver,Satires,"['rari', 'quippe', 'boni', 'numera', 'vix', 'sunt', 'totidem', 'quot', 'thebarum', 'portae', 'vel', 'divitis', 'ostia', 'nili', '.']",rari quippe boni numera vix sunt totidem quot thebarum portae vel divitis ostia nili .,"['rar', 'quippe', 'bonum', 'numpo', 'vix', 'sum', 'totidem', 'quot', 'theba', 'pors', 'vel', 'divitis', 'ostia', 'nilis', '.']"
Juvenal,Silver,Satires,"['nona', 'aetas', 'agitur', 'peioraque', 'saecula', 'ferri', 'temporibus', 'quorum', 'sceleri', 'non', 'invenit', 'ipsa', 'nomen', 'et', 'a', 'nullo', 'posuit', 'natura', 'metallo', '.']",nona aetas agitur peioraque saecula ferri temporibus quorum sceleri non invenit ipsa nomen et a nullo posuit natura metallo .,"['nonus', 'aetas', 'ago', 'peioraquus', 'saeculum', 'ferrum', 'tempus', 'qui', 'scelus', 'non', 'invenit', 'ipse', 'nomen', 'et', 'ab', 'nullus', 'pono', 'natura', 'metallum', '.']"
Juvenal,Silver,Satires,"['nos', 'hominum', 'divumque', 'fidem', 'clamore', 'demus', 'quanto', 'facsidium', 'laudat', 'vocalis', 'agentem', 'sportula', '.']",nos hominum divumque fidem clamore demus quanto facsidium laudat vocalis agentem sportula .,"['nos', 'homo', 'divumque', 'fides', 'clamor', 'do', 'quanto', 'facsidium', 'laudo', 'vocalis', 'ago', 'sportula', '.']"
Juvenal,Silver,Satires,"['dic', 'senior', 'bulla', 'dignissime', 'nescis', 'quas', 'habeat', 'veneres', 'aliena', 'pecunia', '?']",dic senior bulla dignissime nescis quas habeat veneres aliena pecunia ?,"['dico', 'senus', 'bullum', 'digne', 'nescor', 'qui', 'habeo', 'veneres', 'alienus', 'pecunia', '?']"
Juvenal,Silver,Satires,"['nescis', 'quem', 'tua', 'simplicitas', 'risum', 'vulgo', 'moveat', 'cum', 'exigis', 'a', 'quoquam', 'ne', 'peieret', 'et', 'putet', 'ullis', 'esse', 'aliquod', 'numen', 'templis', 'araeque', 'rubenti', '?']",nescis quem tua simplicitas risum vulgo moveat cum exigis a quoquam ne peieret et putet ullis esse aliquod numen templis araeque rubenti ?,"['nescor', 'qui', 'tuus', 'simplicitas', 'risus', 'vulgo', 'moveat', 'cum', 'exigo', 'ab', 'quisquam', 'ne', 'peiero', 'et', 'puto', 'ullus', 'sum', 'aliqui', 'numen', 'templum', 'araequis', 'rubeo', '?']"
Juvenal,Silver,Satires,"['quondam', 'hoc', 'indigenae', 'vivebant', 'more', 'priusquam', 'sumeret', 'agrestem', 'posito', 'diademate', 'falcem', 'saturnus', 'fugiens', 'tunc', 'cum', 'virguncula', 'iuno', 'et', 'privatus', 'adhuc', 'idaeis', 'iuppiter', 'antris', 'nulla', 'super', 'nubes', 'convivia', 'caelicolarum', 'nec', 'puer', 'iliacus', 'formosa', 'nec', 'herculis', 'uxor', 'ad', 'cyathos', 'et', 'iam', 'siccato', 'nectare', 'tergens', 'bracchia', 'vulcanus', 'liparaea', 'nigra', 'taberna', '.']",quondam hoc indigenae vivebant more priusquam sumeret agrestem posito diademate falcem saturnus fugiens tunc cum virguncula iuno et privatus adhuc idaeis iuppiter antris nulla super nubes convivia caelicolarum nec puer iliacus formosa nec herculis uxor ad cyathos et iam siccato nectare tergens bracchia vulcanus liparaea nigra taberna .,"['quondam', 'hic', 'indigena', 'vivebant', 'mos', 'priusquam', 'sumo', 'agrestus', 'pono', 'diademas', 'falius', 'saturnus', 'fugio', 'tunc', 'cum', 'virguncula', 'iunum', 'et', 'privatus', 'adhuc', 'idaes', 'iuppiter', 'anter', 'nullus', 'super', 'nubes', 'convivia', 'caelicola', 'nec', 'puer', 'iliacus', 'formosus', 'nec', 'hercules', 'uxor', 'ad', 'cyath', 'et', 'iam', 'sicco', 'nectar', 'tergo', 'bracchia', 'vulcanus', 'liparaeus', 'niger', 'tabernus', '.']"
Juvenal,Silver,Satires,"['prandebat', 'sibi', 'quisque', 'deus', 'nec', 'turba', 'deorum', 'talis', 'ut', 'est', 'hodie', 'contentaque', 'sidera', 'paucis', 'numinibus', 'miserum', 'urguebant', 'atlanta', 'minori', 'pondere', 'nondum', 'aliquis', 'sortitus', 'triste', 'profundi', 'imperium', 'aut', 'sicula', 'torvos', 'cum', 'coniuge', 'pluton', 'nec', 'rota', 'nec', 'furiae', 'nec', 'saxum', 'aut', 'vulturis', 'atri', 'poena', 'sed', 'infernis', 'hilares', 'sine', 'regibus', 'umbrae', '.']",prandebat sibi quisque deus nec turba deorum talis ut est hodie contentaque sidera paucis numinibus miserum urguebant atlanta minori pondere nondum aliquis sortitus triste profundi imperium aut sicula torvos cum coniuge pluton nec rota nec furiae nec saxum aut vulturis atri poena sed infernis hilares sine regibus umbrae .,"['prandeo', 'se', 'quisque', 'deus', 'nec', 'turba', 'deus', 'talis', 'ut', 'sum', 'hodie', 'contineo', 'sidus', 'paucus', 'numen', 'miser', 'urgeo', 'atlanta', 'paruus', 'pondus', 'nondum', 'aliquis', 'sortior', 'trestis', 'profundus', 'imperium', 'aut', 'sicula', 'torvos', 'cum', 'coniux', 'pluton', 'nec', 'rotus', 'nec', 'furia', 'nec', 'saxus', 'aut', 'vulturis', 'ater', 'poena', 'sed', 'infernus', 'hilar', 'sine', 'rex', 'umbra', '.']"
Juvenal,Silver,Satires,"['inprobitas', 'illo', 'fuit', 'admirabilis', 'aevo', 'credebant', 'quo', 'grande', 'nefas', 'et', 'morte', 'piandum', 'si', 'iuvenis', 'vetulo', 'non', 'adsurrexerat', 'et', 'si', 'barbato', 'cuicumque', 'puer', 'licet', 'ipse', 'videret', 'plura', 'domi', 'fraga', 'et', 'maiores', 'glandis', 'acervos', 'tam', 'venerabile', 'erat', 'praecedere', 'quattuor', 'annis', 'primaque', 'par', 'adeo', 'sacrae', 'lanugo', 'senectae', '.']",inprobitas illo fuit admirabilis aevo credebant quo grande nefas et morte piandum si iuvenis vetulo non adsurrexerat et si barbato cuicumque puer licet ipse videret plura domi fraga et maiores glandis acervos tam venerabile erat praecedere quattuor annis primaque par adeo sacrae lanugo senectae .,"['inprobitus', 'ille', 'sum', 'admirabilis', 'aevo', 'credo', 'qui', 'grandes', 'nefas', 'et', 'mors', 'pibo', 'si', 'iuvenis', 'vetulo', 'non', 'adsurgo', 'et', 'si', 'barbatum', 'quicumque', 'puer', 'licet', 'ipse', 'videret', 'multus', 'domus', 'fraga', 'et', 'magnus', 'glandus', 'acers', 'tam', 'venerabile', 'sum', 'praecedo', 'quattuor', 'annus', 'primus', 'par', 'adeo', 'sacer', 'lanugo', 'senectus', '.']"
Juvenal,Silver,Satires,"['nunc', 'si', 'depositum', 'non', 'infitietur', 'amicus', 'si', 'reddat', 'veterem', 'cum', 'tota', 'aerugine', 'follem', 'prodigiosa', 'fides', 'et', 'tuscis', 'digna', 'libellis', 'quaeque', 'coronata', 'lustrati', 'debeat', 'agna', '.']",nunc si depositum non infitietur amicus si reddat veterem cum tota aerugine follem prodigiosa fides et tuscis digna libellis quaeque coronata lustrati debeat agna .,"['nunc', 'si', 'depono', 'non', 'infitior', 'amicus', 'si', 'reddo', 'veterem', 'cum', 'totus', 'aerugen', 'follis', 'prodigiosus', 'fides', 'et', 'tuscis', 'dignus', 'libella', 'quisque', 'corono', 'lustro', 'debeo', 'agna', '.']"
Juvenal,Silver,Satires,"['egregium', 'sanctumque', 'virum', 'si', 'cerno', 'bimembri', 'hoc', 'monstrum', 'puero', 'et', 'miranti', 'sub', 'aratro', 'piscibus', 'inventis', 'et', 'fetae', 'comparo', 'mulae', 'sollicitus', 'tamquam', 'lapides', 'effuderit', 'imber', 'examenque', 'apium', 'longa', 'consederit', 'uva', 'culmine', 'delubri', 'tamquam', 'in', 'mare', 'fluxerit', 'amnis', 'gurgitibus', 'mitis', 'et', 'lactis', 'vertice', 'torrens', '.']",egregium sanctumque virum si cerno bimembri hoc monstrum puero et miranti sub aratro piscibus inventis et fetae comparo mulae sollicitus tamquam lapides effuderit imber examenque apium longa consederit uva culmine delubri tamquam in mare fluxerit amnis gurgitibus mitis et lactis vertice torrens .,"['egregium', 'sanctus', 'virum', 'si', 'cerno', 'bimembrum', 'hic', 'monster', 'puer', 'et', 'miror', 'sub', 'aratris', 'piscis', 'inventis', 'et', 'fetus', 'comparo', 'mula', 'sollicitus', 'tamquam', 'lapis', 'effundo', 'imber', 'examenque', 'apius', 'longus', 'consedo', 'uva', 'culmen', 'delubra', 'tamquam', 'in', 'mare', 'fluo', 'amnis', 'gurgotus', 'mitis', 'et', 'lacium', 'vertice', 'torreo', '.']"
Juvenal,Silver,Satires,"['intercepta', 'decem', 'quereris', 'sestertia', 'fraude', 'sacrilega', '.']",intercepta decem quereris sestertia fraude sacrilega .,"['intercipio', 'decem', 'querro', 'sestertia', 'fraus', 'sacrilegus', '.']"
Juvenal,Silver,Satires,"['quid', 'si', 'bis', 'centum', 'perdidit', 'alter', 'hoc', 'arcana', 'modo', '?']",quid si bis centum perdidit alter hoc arcana modo ?,"['quis', 'si', 'bes', 'centum', 'perdo', 'alter', 'hic', 'arcanum', 'modus', '?']"
Juvenal,Silver,Satires,"['maiorem', 'tertius', 'illa', 'summam', 'quam', 'patulae', 'vix', 'ceperat', 'angulus', 'arcae', '?']",maiorem tertius illa summam quam patulae vix ceperat angulus arcae ?,"['magnus', 'tertius', 'ille', 'summus', 'qui', 'patula', 'vix', 'cepero', 'angulus', 'arca', '?']"
Juvenal,Silver,Satires,"['tam', 'facile', 'et', 'pronum', 'est', 'superos', 'contemnere', 'testes', 'si', 'mortalis', 'idem', 'nemo', 'sciat', '!']",tam facile et pronum est superos contemnere testes si mortalis idem nemo sciat !,"['tam', 'facilis', 'et', 'pronus', 'sum', 'super', 'contemno', 'testis', 'si', 'mortalis', 'idem', 'nemo', 'scio', '!']"
Juvenal,Silver,Satires,"['aspice', 'quanta', 'voce', 'neget', 'quae', 'sit', 'ficti', 'constantia', 'vultus', 'per', 'solis', 'radios', 'tarpeiaque', 'fulmina', 'iurat', 'et', 'martis', 'frameam', 'et', 'cirrhaei', 'spicula', 'vatis', 'per', 'calamos', 'venatricis', 'pharetramque', 'puellae', 'perque', 'tuum', 'pater', 'aegaei', 'neptune', 'tridentem', 'addit', 'et', 'herculeos', 'arcus', 'hastamque', 'minervae', 'quidquid', 'habent', 'telorum', 'armamentaria', 'caeli', '.']",aspice quanta voce neget quae sit ficti constantia vultus per solis radios tarpeiaque fulmina iurat et martis frameam et cirrhaei spicula vatis per calamos venatricis pharetramque puellae perque tuum pater aegaei neptune tridentem addit et herculeos arcus hastamque minervae quidquid habent telorum armamentaria caeli .,"['aspicio', 'quantus', 'voce', 'nego', 'qui', 'sum', 'facio', 'constantia', 'vultus', 'per', 'sol', 'radius', 'tarpeiaquus', 'fulmina', 'iuro', 'et', 'mars', 'framea', 'et', 'cirrhaeus', 'spiculum', 'vatis', 'per', 'calam', 'venatricis', 'pheratramque', 'puella', 'perque', 'tuus', 'pater', 'aegaeus', 'neptuno', 'trideo', 'addo', 'et', 'herculeus', 'arcus', 'hastamquus', 'minervae', 'quisquis', 'habeo', 'telus', 'armamentaris', 'caelum', '.']"
Juvenal,Silver,Satires,"['si', 'vero', 'et', 'pater', 'est', 'comedam', 'inquit', 'flebile', 'nati', 'sinciput', 'elixi', 'pharioque', 'madentis', 'aceto', '.']",si vero et pater est comedam inquit flebile nati sinciput elixi pharioque madentis aceto .,"['si', 'vero', 'et', 'pater', 'sum', 'comedo', 'inquam', 'flebilis', 'nascor', 'sincipo', 'elix', 'pharius', 'mado', 'acetus', '.']"
Juvenal,Silver,Satires,"['sunt', 'in', 'fortunae', 'qui', 'casibus', 'omnia', 'ponant', 'et', 'nullo', 'credant', 'mundum', 'rectore', 'moveri', 'natura', 'volvente', 'vices', 'et', 'lucis', 'et', 'anni', 'atque', 'ideo', 'intrepidi', 'quaecumque', 'altaria', 'tangunt', 'est', 'alius', 'metuens', 'ne', 'crimen', 'poena', 'sequatur', 'hic', 'putat', 'esse', 'deos', 'et', 'peierat', 'atque', 'ita', 'secum', 'decernat', 'quodcumque', 'volet', 'de', 'corpore', 'nostro', 'isis', 'et', 'irato', 'feriat', 'mea', 'lumina', 'sistro', 'dummodo', 'vel', 'caecus', 'teneam', 'quos', 'abnego', 'nummos', 'et', 'phthisis', 'et', 'vomicae', 'putres', 'et', 'dimidium', 'crus', 'sunt', 'tanti', 'pauper', 'locupletem', 'optare', 'podagram', 'nec', 'dubitet', 'ladas', 'si', 'non', 'eget', 'anticyra', 'nec', 'archigene', 'quid', 'enim', 'velocis', 'gloria', 'plantae', 'praestat', 'et', 'esuriens', 'pisaeae', 'ramus', 'olivae', '?']",sunt in fortunae qui casibus omnia ponant et nullo credant mundum rectore moveri natura volvente vices et lucis et anni atque ideo intrepidi quaecumque altaria tangunt est alius metuens ne crimen poena sequatur hic putat esse deos et peierat atque ita secum decernat quodcumque volet de corpore nostro isis et irato feriat mea lumina sistro dummodo vel caecus teneam quos abnego nummos et phthisis et vomicae putres et dimidium crus sunt tanti pauper locupletem optare podagram nec dubitet ladas si non eget anticyra nec archigene quid enim velocis gloria plantae praestat et esuriens pisaeae ramus olivae ?,"['sum', 'in', 'fortuna', 'qui', 'cas', 'omnis', 'pono', 'et', 'nullus', 'credo', 'mundus', 'rector', 'moveri', 'natura', 'volvente', 'vices', 'et', 'lux', 'et', 'annus', 'atque', 'ideo', 'intrepidus', 'quicumque', 'altaria', 'tango', 'sum', 'alius', 'metuo', 'ne', 'crimen', 'poena', 'sequor', 'hic', 'puto', 'sum', 'deus', 'et', 'peiero', 'atque', 'ita', 'se', 'decerno', 'quicumque', 'volet', 'de', 'corpus', 'noster', 'isis', 'et', 'irascor', 'fario', 'meus', 'lumen', 'sistro', 'dummodo', 'vel', 'caecus', 'teneo', 'qui', 'abnego', 'nummus', 'et', 'phthis', 'et', 'vomicae', 'puter', 'et', 'dimidius', 'crus', 'sum', 'tantus', 'pauper', 'locuples', 'opto', 'podagra', 'nec', 'dubito', 'ladus', 'si', 'non', 'egeo', 'anticus', 'nec', 'archigo', 'quis', 'enim', 'velocis', 'gloria', 'planta', 'praesto', 'et', 'esurio', 'pisaeus', 'ramus', 'olivae', '?']"
Juvenal,Silver,Satires,"['ut', 'sit', 'magna', 'tamen', 'certe', 'lenta', 'ira', 'deorum', 'est', 'si', 'curant', 'igitur', 'cunctos', 'punire', 'nocentes', 'quando', 'ad', 'me', 'venient', '?']",ut sit magna tamen certe lenta ira deorum est si curant igitur cunctos punire nocentes quando ad me venient ?,"['ut', 'sum', 'magnus', 'tamen', 'certe', 'lentus', 'ira', 'deus', 'sum', 'si', 'curo', 'igitur', 'cunctus', 'punio', 'noceo', 'quando', 'ad', 'ego', 'venient', '?']"
Juvenal,Silver,Satires,"['sed', 'et', 'exorabile', 'numen', 'fortasseexperiar', 'solet', 'his', 'ignoscere', 'multi', 'committunt', 'eadem', 'diverso', 'crimina', 'fato', 'ille', 'crucem', 'sceleris', 'pretium', 'tulit', 'hic', 'diadema', '.']",sed et exorabile numen fortasseexperiar solet his ignoscere multi committunt eadem diverso crimina fato ille crucem sceleris pretium tulit hic diadema .,"['sed', 'et', 'exorabilis', 'numen', 'fortasseopco', 'soleo', 'hic', 'ignosco', 'multus', 'committo', 'idem', 'diverso', 'crimen', 'fatum', 'ille', 'crux', 'scelus', 'pretium', 'fero', 'hic', 'diadema', '.']"
Juvenal,Silver,Satires,"['sic', 'animum', 'dirae', 'trepidum', 'formidine', 'culpae', 'confirmat', 'tunc', 'te', 'sacra', 'ad', 'delubra', 'vocantem', 'praecedit', 'trahere', 'immo', 'ultro', 'ac', 'vexare', 'paratus', 'nam', 'cum', 'magna', 'malae', 'superest', 'audacia', 'causae', 'creditur', 'a', 'multis', 'fiducia', 'mimum', 'agit', 'ille', 'urbani', 'qualem', 'fugitivus', 'scurra', 'catulli', 'tu', 'miser', 'exclamas', 'ut', 'stentora', 'vincere', 'possis', 'vel', 'potius', 'quantum', 'gradivus', 'homericus', 'audis', 'iuppiter', 'haec', 'nec', 'labra', 'moves', 'cum', 'mittere', 'vocem', 'debueris', 'vel', 'marmoreus', 'vel', 'aeneus', '?']",sic animum dirae trepidum formidine culpae confirmat tunc te sacra ad delubra vocantem praecedit trahere immo ultro ac vexare paratus nam cum magna malae superest audacia causae creditur a multis fiducia mimum agit ille urbani qualem fugitivus scurra catulli tu miser exclamas ut stentora vincere possis vel potius quantum gradivus homericus audis iuppiter haec nec labra moves cum mittere vocem debueris vel marmoreus vel aeneus ?,"['sic', 'animus', 'dira', 'trepidus', 'formido', 'culpa', 'confirmo', 'tunc', 'tu', 'sacer', 'ad', 'delubra', 'vocantem', 'praecedo', 'traho', 'immo', 'ultro', 'atque', 'vexare', 'paro', 'nam', 'cum', 'magnus', 'malus', 'supersum', 'audacium', 'causa', 'credo', 'ab', 'multus', 'fiducia', 'mimus', 'ago', 'ille', 'urbo', 'qualis', 'fugitus', 'scurrum', 'catullus', 'tu', 'miser', 'exclamas', 'ut', 'stentora', 'vincere', 'possum', 'vel', 'potius', 'quantum', 'gradus', 'homericus', 'audio', 'iuppiter', 'hic', 'nec', 'labra', 'mo', 'cum', 'mitto', 'vocem', 'debeo', 'vel', 'marmoreus', 'vel', 'aeneus', '?']"
Juvenal,Silver,Satires,"['aut', 'cur', 'in', 'carbone', 'tuo', 'charta', 'pia', 'tura', 'soluta', 'ponimus', 'et', 'sectum', 'vituli', 'iecur', 'albaque', 'porci', 'omenta', '?']",aut cur in carbone tuo charta pia tura soluta ponimus et sectum vituli iecur albaque porci omenta ?,"['aut', 'cur', 'in', 'carbo', 'tuus', 'charta', 'pius', 'tura', 'soluo', 'pono', 'et', 'sectus', 'vituli', 'iecur', 'albaquus', 'porcus', 'omenta', '?']"
Juvenal,Silver,Satires,"['ut', 'video', 'nullum', 'discrimen', 'habendum', 'est', 'effigies', 'inter', 'vestras', 'statuamque', 'vagelli', '.']",ut video nullum discrimen habendum est effigies inter vestras statuamque vagelli .,"['ut', 'video', 'nullus', 'discrimen', 'habeo', 'sum', 'effigies', 'inter', 'vestras', 'statuamque', 'vagelli', '.']"
Juvenal,Silver,Satires,"['accipe', 'quae', 'contra', 'valeat', 'solacia', 'ferre', 'et', 'qui', 'nec', 'cynicos', 'nec', 'stoica', 'dogmata', 'legit', 'a', 'cynicis', 'tunica', 'distantia', 'non', 'epicurum', 'suspicit', 'exigui', 'laetum', 'plantaribus', 'horti', 'curentur', 'dubii', 'medicis', 'maioribus', 'aegri', 'tu', 'venam', 'vel', 'discipulo', 'committe', 'philippi', '.']",accipe quae contra valeat solacia ferre et qui nec cynicos nec stoica dogmata legit a cynicis tunica distantia non epicurum suspicit exigui laetum plantaribus horti curentur dubii medicis maioribus aegri tu venam vel discipulo committe philippi .,"['accipio', 'qui', 'contra', 'valeat', 'solacia', 'fero', 'et', 'qui', 'nec', 'cynicus', 'nec', 'stoicus', 'dogma', 'lego', 'ab', 'cynicus', 'tunicus', 'distantia', 'non', 'epicurus', 'suspicio', 'exiguus', 'laeo', 'plantus', 'hors', 'curo', 'dubius', 'medix', 'magnus', 'aeger', 'tu', 'venam', 'vel', 'discipulus', 'committo', 'philippus', '.']"
Juvenal,Silver,Satires,"['si', 'nullum', 'in', 'terris', 'tam', 'detestabile', 'factum', 'ostendis', 'taceo', 'nec', 'pugnis', 'caedere', 'pectus', 'te', 'veto', 'nec', 'plana', 'faciem', 'contundere', 'palma', 'quandoquidem', 'accepto', 'claudenda', 'est', 'ianua', 'damno', 'et', 'maiore', 'domus', 'gemitu', 'maiore', 'tumultu', 'planguntur', 'nummi', 'quam', 'funera', 'nemo', 'dolorem', 'fingit', 'in', 'hoc', 'casu', 'vestem', 'diducere', 'summam', 'contentus', 'vexare', 'oculos', 'umore', 'coacto', 'ploratur', 'lacrimis', 'amissa', 'pecunia', 'veris', '.']",si nullum in terris tam detestabile factum ostendis taceo nec pugnis caedere pectus te veto nec plana faciem contundere palma quandoquidem accepto claudenda est ianua damno et maiore domus gemitu maiore tumultu planguntur nummi quam funera nemo dolorem fingit in hoc casu vestem diducere summam contentus vexare oculos umore coacto ploratur lacrimis amissa pecunia veris .,"['si', 'nullus', 'in', 'terra', 'tam', 'detestabilis', 'facio', 'ostendo', 'taceo', 'nec', 'pugna', 'caedo', 'pectus', 'tu', 'veto', 'nec', 'planus', 'facies', 'contundo', 'palma', 'quandoquidem', 'accipio', 'claudo', 'sum', 'ianua', 'damnum', 'et', 'magnus', 'domus', 'gemitus', 'magnus', 'tumultus', 'plango', 'nummum', 'quam', 'funus', 'nemo', 'dolor', 'fingo', 'in', 'hic', 'casus', 'vestem', 'diduco', 'summus', 'contineo', 'vexare', 'oculus', 'umor', 'cogo', 'ploro', 'lacrima', 'amitto', 'pecunia', 'veris', '.']"
Juvenal,Silver,Satires,"['sed', 'si', 'cuncta', 'vides', 'simili', 'fora', 'plena', 'querella', 'si', 'decies', 'lectis', 'diversa', 'parte', 'tabellis', 'vana', 'super', 'vacui', 'dicunt', 'chirographa', 'ligni', 'arguit', 'ipsorum', 'quos', 'littera', 'geminaque', 'princeps', 'sardonychum', 'loculis', 'quae', 'custoditur', 'eburnis', 'ten', 'o', 'delicias', '!']",sed si cuncta vides simili fora plena querella si decies lectis diversa parte tabellis vana super vacui dicunt chirographa ligni arguit ipsorum quos littera geminaque princeps sardonychum loculis quae custoditur eburnis ten o delicias !,"['sed', 'si', 'cunctus', 'vides', 'similis', 'fora', 'plenus', 'querellus', 'si', 'decem', 'lego', 'diversa', 'pars', 'tabella', 'vana', 'super', 'vacui', 'dico', 'chirographus', 'lignum', 'arguo', 'ipse', 'qui', 'littera', 'geminaquus', 'princeps', 'sardonychus', 'loculus', 'qui', 'custodio', 'eburnus', 'ten', 'o', 'delicias', '!']"
Juvenal,Silver,Satires,"['extra', 'communia', 'censes', 'ponendum', 'quia', 'tu', 'gallinae', 'filius', 'albae', 'nos', 'viles', 'pulli', 'nati', 'infelicibus', 'ovis', '?']",extra communia censes ponendum quia tu gallinae filius albae nos viles pulli nati infelicibus ovis ?,"['extra', 'communis', 'cendeo', 'pono', 'quia', 'tu', 'gallina', 'filius', 'albus', 'nos', 'viles', 'pullus', 'nascor', 'infelix', 'ovis', '?']"
Juvenal,Silver,Satires,"['rem', 'pateris', 'modicam', 'et', 'mediocri', 'bile', 'ferendam', 'si', 'flectas', 'oculos', 'maiora', 'ad', 'crimina', 'confer', 'conductum', 'latronem', 'incendia', 'sulpure', 'coepta', 'atque', 'dolo', 'primos', 'cum', 'ianua', 'colligit', 'ignes', 'confer', 'et', 'hos', 'veteris', 'qui', 'tollunt', 'grandia', 'templi', 'pocula', 'adorandae', 'robiginis', 'et', 'populorum', 'dona', 'vel', 'antiquo', 'positas', 'a', 'rege', 'coronas', 'haec', 'ibi', 'si', 'non', 'sunt', 'minor', 'exstat', 'sacrilegus', 'qui', 'radat', 'inaurati', 'femur', 'herculis', 'et', 'faciem', 'ipsam', 'neptuni', 'qui', 'bratteolam', 'de', 'castore', 'ducat', 'an', 'dubitet', 'solitus', 'totum', 'conflare', 'tonantem', '?']",rem pateris modicam et mediocri bile ferendam si flectas oculos maiora ad crimina confer conductum latronem incendia sulpure coepta atque dolo primos cum ianua colligit ignes confer et hos veteris qui tollunt grandia templi pocula adorandae robiginis et populorum dona vel antiquo positas a rege coronas haec ibi si non sunt minor exstat sacrilegus qui radat inaurati femur herculis et faciem ipsam neptuni qui bratteolam de castore ducat an dubitet solitus totum conflare tonantem ?,"['res', 'pateo', 'modicus', 'et', 'mediocrus', 'bilem', 'fero', 'si', 'flecio', 'oculus', 'magnus', 'ad', 'crimen', 'confero', 'conduco', 'latro', 'incendia', 'sulpus', 'coepi', 'atque', 'dolus', 'primus', 'cum', 'ianua', 'colligo', 'ignis', 'confero', 'et', 'hic', 'veteris', 'qui', 'tollo', 'grandium', 'templum', 'pocula', 'adoro', 'robigen', 'et', 'populus', 'donum', 'vel', 'antiquus', 'pono', 'ab', 'rex', 'corona', 'hic', 'ibi', 'si', 'non', 'sum', 'paruus', 'exsto', 'sacrilegus', 'qui', 'rado', 'inauro', 'femur', 'hercules', 'et', 'facies', 'ipse', 'neptunus', 'qui', 'bratteola', 'de', 'castor', 'duco', 'an', 'dubito', 'soleo', 'totus', 'conflo', 'tono', '?']"
Juvenal,Silver,Satires,"['confer', 'et', 'artifices', 'mercatoremque', 'veneni', 'et', 'deducendum', 'corio', 'bovis', 'in', 'mare', 'cum', 'quo', 'clauditur', 'adversis', 'innoxia', 'simia', 'fatis', 'haec', 'quota', 'pars', 'scelerum', 'quae', 'custos', 'gallicus', 'urbis', 'usque', 'a', 'lucifero', 'donec', 'lux', 'occidat', 'audit', '?']",confer et artifices mercatoremque veneni et deducendum corio bovis in mare cum quo clauditur adversis innoxia simia fatis haec quota pars scelerum quae custos gallicus urbis usque a lucifero donec lux occidat audit ?,"['confero', 'et', 'artifex', 'mercator', 'veneni', 'et', 'deduco', 'corio', 'bos', 'in', 'mare', 'cum', 'qui', 'claudo', 'adversis', 'innoxius', 'simius', 'fatis', 'hic', 'quotus', 'pars', 'scelus', 'qui', 'custos', 'gallicus', 'urba', 'usque', 'ab', 'lucifer', 'donec', 'lux', 'occido', 'audio', '?']"
Juvenal,Silver,Satires,"['humani', 'generis', 'mores', 'tibi', 'nosse', 'volenti', 'sufficit', 'una', 'domus', 'paucos', 'consume', 'dies', 'et', 'dicere', 'te', 'miserum', 'postquam', 'illinc', 'veneris', 'aude', '.']",humani generis mores tibi nosse volenti sufficit una domus paucos consume dies et dicere te miserum postquam illinc veneris aude .,"['humanus', 'genus', 'mos', 'tu', 'nosco', 'volenti', 'sufficio', 'unus', 'domus', 'paucus', 'consumo', 'dies', 'et', 'dico', 'tu', 'miser', 'postquam', 'illinc', 'veneris', 'audeo', '.']"
Juvenal,Silver,Satires,"['quis', 'tumidum', 'guttur', 'miratur', 'in', 'alpibus', 'aut', 'quis', 'in', 'meroe', 'crasso', 'maiorem', 'infante', 'mamillam', '?']",quis tumidum guttur miratur in alpibus aut quis in meroe crasso maiorem infante mamillam ?,"['quis', 'tumidus', 'guttur', 'miror', 'in', 'alpus', 'aut', 'quis', 'in', 'merus', 'crassus', 'magnus', 'infans', 'mamillus', '?']"
Juvenal,Silver,Satires,"['caerula', 'quis', 'stupuit', 'germani', 'lumina', 'flavam', 'caesariem', 'et', 'madido', 'torquentem', 'cornua', 'cirro', '?']",caerula quis stupuit germani lumina flavam caesariem et madido torquentem cornua cirro ?,"['caerulum', 'quis', 'stupuo', 'germanus', 'lumen', 'flavam', 'caesarius', 'et', 'madidus', 'torqueo', 'cornu', 'cirrus', '?']"
Juvenal,Silver,Satires,"['nempe', 'quod', 'haec', 'illis', 'natura', 'est', 'omnibus', 'una', '.']",nempe quod haec illis natura est omnibus una .,"['nempe', 'quod', 'hic', 'ille', 'natura', 'sum', 'omnis', 'unus', '.']"
Juvenal,Silver,Satires,"['ad', 'subitas', 'thracum', 'volucres', 'nubemque', 'sonoram', 'pygmaeus', 'parvis', 'currit', 'bellator', 'in', 'armis', 'mox', 'inpar', 'hosti', 'raptusque', 'per', 'aera', 'curvis', 'unguibus', 'a', 'saeva', 'fertur', 'grue', '.']",ad subitas thracum volucres nubemque sonoram pygmaeus parvis currit bellator in armis mox inpar hosti raptusque per aera curvis unguibus a saeva fertur grue .,"['ad', 'subeo', 'thracus', 'volucres', 'nubemus', 'sonor', 'pygmaeus', 'pars', 'curro', 'bellator', 'in', 'armis', 'mox', 'inpar', 'hos', 'rapio', 'per', 'aer', 'curvis', 'unguus', 'ab', 'saeva', 'fero', 'grus', '.']"
